adname,adress,divisions,lng,lat,bd09lng,bd09lat,wgs84lng,wgs84lat
蟠桃广场,朱吕公路吕巷镇,金山区,121.1784162,30.83347935,121.1848703,30.83963276,121.1739393,30.83564318
吕巷水果公园,金石北路3889号,金山区,121.2098925,30.83611577,121.2163082,30.8424307,121.2054718,30.83833057
车镜广场,干巷镇,金山区,121.2317075,30.83212028,121.238208,30.83808583,121.2273103,30.83435971
中联村·党群文化主题公园,中联路与中联支路交叉口东北380米,金山区,121.1351881,30.8168948,121.1417595,30.82253825,121.1306322,30.81899294
菖蒲公园,菖梧村南侧70米,金山区,121.0080497,30.852813,121.0146368,30.85852182,121.0036682,30.8550259
上海市见义勇为纪念广场,亭卫公路与恒康路交叉口平安广场内东北区域,金山区,121.3380325,30.85914054,121.3444945,30.86535815,121.3334988,30.86125629
留溪广场,张堰镇新建路122号,金山区,121.2811196,30.80356616,121.2876427,30.80939837,121.2767055,30.80580934
罗星南路口袋公园(建设中),"朱泾镇G320南侧,东风南路至罗星南路之间",金山区,121.1618988,30.89341387,121.1684435,30.89926594,121.1573833,30.89551212
祥鱼湖广场,山倪路,金山区,121.3723997,30.73745789,121.3790001,30.74312611,121.3678121,30.73958571
港翔休闲广场,亭林镇林镇亭学路109弄22号,金山区,121.3150852,30.89279454,121.3215027,30.89914832,121.3106003,30.89493423
健康广场,大慈路与亭升路交叉口东北80米,金山区,121.3147293,30.89033665,121.3211495,30.89668921,121.3102454,30.89247843
绿地生活广场,龙轩路绿地金卫新家园-东区,金山区,121.30961,30.74448142,121.3160497,30.75079752,121.3051494,30.74671379
山阳广场,龙胜路与杭州湾大道交叉口西140米,金山区,121.3474479,30.73042515,121.3539457,30.7364762,121.3429048,30.73259407
牡丹广场,慧丹路东北40米,金山区,121.2006249,30.88717077,121.2070443,30.89353725,121.1961854,30.88934251
朱泾邻享口袋公园,沈浦泾南路(众安街-众益街),金山区,121.1694697,30.8870868,121.1759844,30.8930798,121.16497,30.8892029
红旗路健康主题广场,红旗东路389号附近,金山区,121.3558862,30.76307264,121.3624292,30.76896601,121.3513236,30.76521029
香颂湾广场,海汇街与龙轩路交叉口南约80米,金山区,121.3341062,30.7521919,121.3405572,30.75846593,121.3295903,30.75437421
护塘法治公园,漕泾镇护塘村漕廊公路与邓桥路交叉口,金山区,121.3753341,30.79904827,121.3819075,30.80469082,121.3707374,30.80113996
健康主题公园,中一西路与富漕路交叉口西200米,金山区,121.3982011,30.79864595,121.4047386,30.80443092,121.3935874,30.80072313
金山区质量科普公园,漕泾小学后门东侧,金山区,121.3925875,30.80096625,121.3991433,30.80667397,121.3879755,30.80304384
藕遇公园,水泾路1055号,金山区,121.3907027,30.82814258,121.3972698,30.83383125,121.3860893,30.83020585
上海漕泾郊野公园,漕泾镇长堰路与朱漕路交叉口,金山区,121.3814481,30.82646412,121.3880277,30.83209782,121.3768421,30.82853462
水库村湿地公园,长堰路与三牧场路交叉路口往东南约150米,金山区,121.3914226,30.82617648,121.3979862,30.83187226,121.386809,30.82824051
山龙绿地广场,板桥西路与山龙街交叉口东北120米,金山区,121.3328088,30.7326944,121.3392485,30.73898259,121.3282975,30.73488926
月牙公园,亭枫公路与朱枫公路交叉口南40米,金山区,121.0046743,30.88522635,121.0112522,30.89097753,121.0003024,30.88743066
滨海公园-动物园,新城路16号滨海公园内(西南角),金山区,121.3401778,30.70798212,121.3466211,30.7141583,121.3356522,30.71017548
中兴村善治主题公园,中甸路与山通路交叉口北20米,金山区,121.3364753,30.77248675,121.3429227,30.7787254,121.3319524,30.77465382
金山星辰绿地广场,朱泾人民路与秀州街交叉口西北120米,金山区,121.161511,30.90556001,121.1680453,30.9114023,121.1569937,30.90765041
朱泾镇新时代文明实践广场,朱泾万安街与南圩路交叉口西20米,金山区,121.1582961,30.89894092,121.1648505,30.90473213,121.1537731,30.90102933
车镜公园,吕巷镇朱吕公路3858号(近松卫路),金山区,121.231284,30.83572002,121.2377859,30.84169449,121.2268862,30.83795712
张堰公园,花贤路68号,金山区,121.2789507,30.80587854,121.2854823,30.81167478,121.2745393,30.8081228
上海廊下郊野公园,漕廊公路(廊下生态园),金山区,121.1602922,30.77864778,121.1668385,30.78447123,121.1557833,30.78080807
金水湿地公园,志伟路与九工路交叉口西南220米,金山区,121.3078626,30.83011113,121.3142786,30.83640157,121.3033985,30.83230002
金山宠四季Plus宠物主题公园,廊下生态园入口后右转300米,金山区,121.152521,30.78888299,121.1590855,30.79459267,121.1479963,30.79102382
亭林公园,华亭路,金山区,121.3080376,30.88413672,121.3144768,30.8904352,121.3035686,30.88629421
顾公广场,"亭林镇第二养老院隔壁,大通路15号对面",金山区,121.3088289,30.88330176,121.3152665,30.88960897,121.3043583,30.88545834
鲁堰村村民公园,鲁堰东路与鲁堰北路交叉口南60米,金山区,121.2994041,30.80978743,121.305841,30.81595454,121.2949588,30.81200197
杨家村党建公园,蒙山路与金山大道交叉口南200米,金山区,121.3363015,30.73907161,121.3427572,30.74531501,121.3317818,30.74125657
滨海公园,石化街道新城路16号,金山区,121.3414889,30.70945703,121.347939,30.71561136,121.3369603,30.71164723
贸中广场,象州路128号,金山区,121.3407172,30.71281776,121.347167,30.718986,121.33619,30.71500773
金山湾时代广场,石化八村象州路128号,金山区,121.3410784,30.71326489,121.3475302,30.71942713,121.3365504,30.71545397
金山公园,近郊朱泾镇公园路96号(朱泾公园路新汇街),金山区,121.1579187,30.89414004,121.1644793,30.89992664,121.1533953,30.89623059
汇龙湖公园,龙山路北,金山区,121.3445988,30.75144822,121.3510924,30.7575547,121.34006,30.75361139
小公园,复旦大学附属金山医院对面,金山区,121.3313306,30.71454832,121.3377487,30.72084873,121.3268242,30.71675514
法治文化主题公园,松金公路与查梅路交叉口东南100米,金山区,121.307745,30.75669847,121.3141893,30.76299462,121.3032874,30.75892775
金水湖健康主题公园,九工路志诚路路口,金山区,121.3054934,30.83353547,121.3119199,30.83979772,121.301034,30.83572654
秦望山百草园,张堰镇漕廊公路8097号,金山区,121.2592886,30.79034022,121.2658709,30.79597416,121.2548968,30.79260717
白漾村法治公园,红光路与漾平路交叉口西南40米,金山区,121.2332802,30.85564361,121.2398102,30.86158505,121.228882,30.85787061
东礁苑,龙临街与东园街交叉口西北100米,金山区,121.3370451,30.72527025,121.3434925,30.7315,121.3325249,30.72746085
枫溪公园,枫泾镇新泾路45号,金山区,121.013292,30.88772328,121.0198906,30.89338537,121.0088886,30.88990027
马棚文化公园,南阳港西路与山海路交叉口西120米,金山区,121.3338942,30.76931226,121.3403356,30.77558672,121.3293774,30.77148591
勇敢公园,勇敢村民委员会南面,金山区,121.1912945,30.79899228,121.1976953,30.8053146,121.1868457,30.80119877
山阳市民广场,杭州湾大道与龙航路交叉口南120米,金山区,121.3338602,30.75945056,121.3403082,30.76572717,121.3293443,30.76162952
新城公园,山阳镇龙航路海芙路,金山区,121.3368964,30.76013953,121.3433547,30.76637438,121.3323736,30.76231238
飞虹公园,老卫清路与飞虹村路交叉口西北150米,金山区,121.3122805,30.72755912,121.3187032,30.73389562,121.3078156,30.72979535
上海动物园,虹桥路2381号,长宁区,121.3583966,31.19516064,121.3649316,31.20100443,121.3537922,31.19705028
新虹桥中心花园,伊犁路97号(伊犁路地铁站4号口步行50米),长宁区,121.4001424,31.20208863,121.4066907,31.20790943,121.3954935,31.20393734
华山儿童公园,华山路1575号(交通大学地铁站6号口步行160米),长宁区,121.430054,31.20600489,121.4364788,31.21232243,121.4254255,31.20786871
临空滑板公园,云岭西路与香樟路交叉口西南240米,长宁区,121.3537257,31.23183511,121.3602631,31.2377695,121.349127,31.23371478
天原公园,水城路735号,长宁区,121.3862603,31.21474622,121.3928625,31.22040493,121.3816165,31.21659426
哈密公园,新渔路与蒲淞南路交叉口南120米,长宁区,121.3693722,31.21542965,121.3759657,31.22112408,121.3647477,31.21729393
临空音乐公园,临华路与协和路交叉口北,长宁区,121.3465399,31.23947039,121.35304,31.24554037,121.3419552,31.24135894
中山公园横丁,长宁路969号兆丰广场地下一层,长宁区,121.4145304,31.21986325,121.4210251,31.22595314,121.409884,31.22170662
水霞公园,仙霞路505号,长宁区,121.3856871,31.20875439,121.3922852,31.21440846,121.3810443,31.21060569
中山公园-米兰广场,长宁路820号米兰广场(中山公园地铁站4号口旁),长宁区,121.41534,31.22144612,121.4218316,31.22755113,121.410694,31.2232892
中山公园,长宁路780号,长宁区,121.414402,31.22346245,121.4208988,31.22955035,121.4097552,31.22530406
虹桥河滨公园,长宁路2080号(锦屏路口),长宁区,121.3960196,31.22142728,121.4025997,31.22718836,121.3913699,31.22326751
梦核公园,江苏北路与万航渡路交叉口东20米,长宁区,121.4194266,31.23006868,121.4259016,31.23624624,121.4147832,31.23191048
长宁虹桥体育公园,绥宁路820号,长宁区,121.3414,31.22317096,121.3478774,31.22933406,121.3368277,31.22507636
天山公园,延安西路1731号(近凯旋路),长宁区,121.4112094,31.21200874,121.4177149,31.21803472,121.4065618,31.21385428
新泾公园,天山西路455号(近淞虹路),长宁区,121.3574671,31.21894148,121.364019,31.22480691,121.3528623,31.2208211
虹桥公园,遵义路101号(紫云西路口),长宁区,121.400928,31.20795887,121.4074787,31.21379432,121.3962785,31.20980467
梅陇好人公园,上中西路788号,闵行区,121.4112802,31.13351587,121.4177804,31.13954192,121.4066394,31.1354014
航华公园,航新路600号,闵行区,121.3430925,31.17617099,121.349541,31.18229508,121.3385206,31.17809624
古美中环运动公园,虹梅路与古龙路交叉口,闵行区,121.4025182,31.15238925,121.4090422,31.15824719,121.3978736,31.15426301
古美体育公园,古龙路11号,闵行区,121.4019039,31.15362248,121.4084297,31.15946942,121.3972591,31.1554956
星乐公园,通海路318号附近,闵行区,121.4681341,31.03932208,121.4746086,31.04535343,121.4636097,31.04135102
法制宣传主题公园,莘谭路闵行区实验小学(莘松校区)南侧约70米,闵行区,121.3667859,31.110383,121.3733771,31.11610759,121.3621745,31.11230481
华翔绿地公园,申昆路291号,闵行区,121.3238832,31.17448075,121.3302728,31.18083238,121.3193545,31.17644318
古美人口文化公园,平南路与莲花路交叉口西南角,闵行区,121.3903657,31.15368824,121.396933,31.15937314,121.3857244,31.15556442
滑板公园,红松东路620号体汇名都体育公园,闵行区,121.3945324,31.19083827,121.4010912,31.19657223,121.3898859,31.19269373
体汇+名都体育公园,虹桥镇红松东路620号,闵行区,121.3942254,31.19123212,121.4007856,31.19696217,121.3895789,31.19308749
颛桥公园,颛盛路525号,闵行区,121.386943,31.06359526,121.3935154,31.06925114,121.3823118,31.06552299
锦梅公园,春申路1960号,闵行区,121.4165816,31.11401932,121.423069,31.12014723,121.4119459,31.11591817
上海浦江郊野公园,浦星公路2578弄8号,闵行区,121.491851,31.05992848,121.498419,31.06559238,121.4874049,31.0620125
虹溪公园,莲花路附近(近海通证券),闵行区,121.3815167,31.17698662,121.3880918,31.18261898,121.3768804,31.17885685
食艺公园,虹井路107号(龙柏新村地铁站3号口步行400米),闵行区,121.3666175,31.17508878,121.3731703,31.18080567,121.3620008,31.1769765
莲心公园,春都路与都庄路交叉口东80米,闵行区,121.4130088,31.08445607,121.4194986,31.09051436,121.4083732,31.08636938
叠翠园,莘朱路与老宅里路交叉口西北100米,闵行区,121.4048928,31.11962446,121.4114344,31.12553257,121.4002512,31.12151589
集心公园,梅陇镇梅富路,闵行区,121.408867,31.11694954,121.4153906,31.12293259,121.4042266,31.11884322
碳路者公园,华西路500号,闵行区,121.361352,31.06524839,121.3678907,31.07104104,121.3567535,31.06720323
闵行文化公园,吴中路2019号(航中路地铁站3号口步行310米),闵行区,121.3559194,31.16663073,121.3624288,31.17251479,121.3513221,31.16853866
凹凸滑板公园,新龙路1285号(中春路地铁站1号口步行280米),闵行区,121.3332118,31.1541145,121.3396268,31.16039147,121.3286637,31.15606961
闵行体育公园,新镇路456号,闵行区,121.3662576,31.14506485,121.3728228,31.15078971,121.361644,31.14696864
马桥古文化遗址公园,北松公路888号,闵行区,121.3866325,31.03656004,121.3932053,31.04221384,121.3820039,31.03850357
七莘路绿地口袋公园,七莘路东侧淀浦河北侧,闵行区,121.3662623,31.12547737,121.3728459,31.1312069,121.3616504,31.12739165
闵行科技幼儿园口袋公园,龙茗路513弄街坊道路上,闵行区,121.3819824,31.13120933,121.3885839,31.13684935,121.3773496,31.13310311
颛联休闲公园,沪闵公路与联农路交叉口东北80米,闵行区,121.398404,31.06639915,121.4049445,31.07218812,121.3937672,31.06832054
永联文化生态公园,景洪路与景联路交叉口北100米,闵行区,121.4383288,31.10288609,121.4447539,31.10925363,121.4337232,31.10481539
梅陇镇法治口袋公园,龙吴路与联曹路交叉口西北140米,闵行区,121.4495624,31.10113926,121.4559979,31.10746332,121.4449812,31.10308983
吴泾公园,剑川路2号,闵行区,121.4730112,31.04886393,121.4795065,31.05480177,121.4685015,31.05090029
THE PARK卡丁公园,吴中路1588号爱琴海购物中心下沉式广场(B1层),闵行区,121.3679096,31.17594781,121.3744666,31.18164952,121.3632908,31.17783338
田园,梅州路445号,闵行区,121.3906382,31.08908336,121.3972262,31.09477651,121.3860024,31.09099452
闵行体育文化休闲广场,新镇路456号闵行体育公园,闵行区,121.3666302,31.14377408,121.3731979,31.14949463,121.3620161,31.14567805
平阳双拥公园,古美路,闵行区,121.3826784,31.1363721,121.3892745,31.14201247,121.3780445,31.13826254
古美科普公园,古美路,闵行区,121.4008566,31.14337073,121.4073962,31.14920208,121.3962128,31.1452493
口袋公园,古美路街道古美八村,闵行区,121.4005977,31.14126282,121.4071406,31.14709035,121.3959541,31.14314253
和园广场,江川路街道香樟时尚广场沪闵路269号香樟广场和园广场,闵行区,121.4182994,31.01024622,121.4247697,31.01640199,121.413674,31.01220551
闵行公园,沪闵路249号(江川路口)(江川路地铁站1号口旁),闵行区,121.4200173,31.01054569,121.4264799,31.01673046,121.4153935,31.01250609
川上美集滨江文创公园,江川路街道,闵行区,121.4181632,30.99876087,121.424642,31.0049163,121.4135387,31.00072683
闵行滨江公园,江川路街道浦江路170号,闵行区,121.4209183,31.0003786,121.4273846,31.00657992,121.4162962,31.00234572
浦江第一湾公园,紫星路,闵行区,121.4681882,31.01663848,121.4746828,31.02267386,121.4636659,31.0186808
休闲公园,澄江路与景洪路交叉口东南280米,闵行区,121.4430981,31.08230649,121.4495084,31.08866663,121.4385038,31.08425532
华漕公园,华美路93号,闵行区,121.3285455,31.22165761,121.3349786,31.22799028,121.3240022,31.22358802
古美公园,平吉路799号(顾戴路地铁站4号口步行270米),闵行区,121.3885603,31.14379711,121.3951407,31.14946793,121.383921,31.14567949
黎安公园,秀文路118号,闵行区,121.3754633,31.1316612,121.3820623,31.1373094,121.3708378,31.13356096
林荫广场,纪高路600号纪王公园,闵行区,121.2641668,31.24009927,121.270775,31.24574841,121.2597341,31.24211341
纪王公园,纪高路598-600号,闵行区,121.2644735,31.24011805,121.2710814,31.2457685,121.2600406,31.24213201
春申公园,虹梅南路1528弄68号,闵行区,121.4241472,31.12053041,121.4306007,31.12678046,121.4195182,31.1224318
力波公园,虹梅南路益梅路转角,闵行区,121.4110709,31.13514587,121.4175705,31.14116753,121.4064299,31.13703045
梅陇生态公园,莘朱路888号,闵行区,121.3993525,31.11873987,121.4059193,31.12455164,121.394711,31.12063185
宜嘉园·浦江沪谚文化公园,浦连路651号,闵行区,121.5308957,31.05315953,121.5373722,31.05917174,121.5265868,31.05536077
G60高速防护林口袋公园,沪闵公路与莘建路交叉口东北角,闵行区,121.3758406,31.1114359,121.382451,31.11708533,121.3712163,31.11334626
红园,江川路354号(近红园路),闵行区,121.4095491,31.00552466,121.4160646,31.01151946,121.4049187,31.00748221
闵行生态公园,东川路3333号闵行开发区生态公园西洋园·企业园,闵行区,121.3706712,31.00056467,121.3772698,31.00624735,121.3660634,31.00254448
闵行市民文化广场,高兴路与莲花南路交叉口西80米,闵行区,121.4015731,31.11629347,121.4081313,31.12214263,121.3969316,31.1181866
梅陇廉洁文化公园,上中西路1250号,闵行区,121.4045966,31.13255235,121.41113,31.13845256,121.3999538,31.13443675
Realpark king sports体育公园,梅州路56号,闵行区,121.3998448,31.09317007,121.4064044,31.09898857,121.3952054,31.09507612
梅陇南方公园,闵虹路与万源路交叉口西南240米,闵行区,121.3930379,31.13112256,121.399619,31.13684222,121.3883972,31.13300951
亚马逊公园萌宠乐园,都市路5001号5楼,闵行区,121.3821372,31.10878748,121.3887493,31.11443057,121.3775062,31.11069335
莘庄南广场公园,珠城路与名都路交叉口西南100米,闵行区,121.3832845,31.10683383,121.3898956,31.11247995,121.3786526,31.10873985
闵行开发区生态公园西洋园·企业园,东川路3333号,闵行区,121.3706692,31.00060265,121.3772678,31.00628534,121.3660614,31.00258244
莘城中央公园,闵城路180号(近珠城路),闵行区,121.3821114,31.10698949,121.3887233,31.11263247,121.3774806,31.10889637
梅陇生态公园,梅陇镇得翠园绿地停车场以北,闵行区,121.3987916,31.11777936,121.4053611,31.12358224,121.3941502,31.11967194
市民文化广场,景谷路与金平路交叉口东南80米,闵行区,121.4050418,31.0166522,121.4115691,31.02255957,121.4004092,31.01860223
古藤园,江川路街道临沧路148号(东川路江川路间),闵行区,121.382364,31.00492397,121.3889701,31.01056612,121.3777418,31.00688918
莘庄公园,莘浜路421号,闵行区,121.3680147,31.10393012,121.3746086,31.10964011,121.3634019,31.10585387
五福广场,莘浜路421号莘庄公园(西南角),闵行区,121.3665928,31.10316023,121.3731822,31.10888687,121.3619823,31.10508629
银杏公园,东川路与金平路交叉口西南角(金平路地铁站1号口步行110米),闵行区,121.4065388,31.01274703,121.4130628,31.01868322,121.4019068,31.01469958
嘉和公园,梅陇西路666号(莲花路地铁站5号口步行460米),闵行区,121.3982737,31.12782587,121.404839,31.133619,121.3936316,31.12971308
外环高速绿地口袋公园,S20外环高速与淀浦河西侧,闵行区,121.3782408,31.1283826,121.3848449,31.13402285,121.3736122,31.13028129
诸翟公园-闵行市民文化广场,运乐路188号诸翟公园(东南角),闵行区,121.2829014,31.21049005,121.2894455,31.21636051,121.2784505,31.21250167
五星体育公园,航中路与吴中路交叉口北60米(航中路地铁站2号口旁),闵行区,121.3511191,31.16870018,121.3576052,31.1746739,121.346531,31.17061503
鑫都路水文化公园,莘庄工业区鑫都路2430号附近,闵行区,121.3942508,31.06011901,121.4008025,31.06584731,121.3896157,31.06204508
法治文化主题公园,申长路与迁虹路交叉口西60米,闵行区,121.3074259,31.21359942,121.3138645,31.21989053,121.3029302,31.21557293
嘉丽苑广场,新龙路汇宝购物广场北侧约100米,闵行区,121.3448254,31.15930464,121.351284,31.16539786,121.3402512,31.1612354
嘭嘭体育公园(暂停开放),漕宝路3366号七宝万科广场六层,闵行区,121.3462337,31.15698042,121.3527003,31.16304788,121.3416567,31.15890986
博君生活休闲广场,中春路6785号,闵行区,121.3449432,31.1357659,121.351423,31.14186226,121.3403708,31.13770887
万泰中心广场,七宝镇七莘路2299弄万泰花园127号楼,闵行区,121.3510274,31.1441102,121.3575283,31.15008956,121.3464416,31.14603803
七宝老街-蒲溪广场,七宝老街,闵行区,121.3489575,31.1541493,121.3554393,31.16016581,121.3443751,31.15607542
年轮公园,天山西路与申滨路交叉口西100米,闵行区,121.3019186,31.21393506,121.3083768,31.22015102,121.2974342,31.2159178
光明乳业华东中心广场,紫东路489号光明乳业华东中心广场,闵行区,121.3457849,31.01483796,121.3522697,31.02091898,121.3412211,31.01684778
七宝老街-钟楼广场,青年路,闵行区,121.3489803,31.15609724,121.3554609,31.16211295,121.3443977,31.1580223
马桥科普文化广场,东新街2弄5号,闵行区,121.3655945,31.03043301,121.3721523,31.03616509,121.3609919,31.0324019
市民广场,吴中路2019号闵行文化公园(南侧),闵行区,121.3574472,31.16120326,121.3639654,31.16706041,121.3528475,31.16311156
川源公园,永平路251号,闵行区,121.4269942,31.0190707,121.4334228,31.02535397,121.4223776,31.02103271
闵行区民法典主题公园,市民文化广场,闵行区,121.4919516,31.08096878,121.4985377,31.08663644,121.4875041,31.08304112
七宝老街-闵行市民文化广场,七宝老街南大街9号七宝茶馆内,闵行区,121.3490143,31.15570139,121.3554953,31.16171653,121.3444316,31.1576266
莘聚场口袋公园,莘建路北侧,闵行区,121.3693047,31.10684203,121.3759029,31.11253844,121.3646897,31.10876251
严家湾休闲广场,华漕镇赵家村严家湾14号,闵行区,121.2455262,31.2569945,121.2520973,31.26273109,121.2410983,31.2590048
莘庄梅园,莘庄立交与S4沪金高速交汇处南200米路东,闵行区,121.3882397,31.11750644,121.3948424,31.12318023,121.3836029,31.11940317
马桥公园,富岩路298弄15号,闵行区,121.3653167,31.03310679,121.3718713,31.03884196,121.3607143,31.0350745
过遇园·3D打印艺术景观公园,申兰路1420号,闵行区,121.3174343,31.20431122,121.3238459,31.21067301,121.3129176,31.20627103
西环路绿地口袋公园,中春路与疏影路交叉路,闵行区,121.3568168,31.12085372,121.3633657,31.1267307,121.3522217,31.12278448
丰泰体育公园,联恒路1002号联恒路顾家堰路路口东20米顺丰丰泰C栋三层,闵行区,121.5346119,31.0881177,121.5410976,31.09420693,121.5303117,31.09030859
君莲剪纸公园,春都路闵行区颛桥社区卫生服务中心君莲分中心西北侧约230米,闵行区,121.4110935,31.08306763,121.4175913,31.08908927,121.406457,31.0849809
魔幻体育公园,北华路120号,闵行区,121.3265782,31.23035431,121.3330094,31.2367019,121.3220386,31.23228443
诸翟公园,运乐路188号,闵行区,121.2824521,31.21087545,121.2889986,31.21673806,121.2780018,31.21288741
许浦公园,华漕镇许浦村四队,闵行区,121.3344694,31.23039631,121.3409207,31.23666573,121.3299119,31.23231134
春申湖广场,黎安路188号,闵行区,121.3600665,31.12907755,121.366624,31.1348971,121.3554648,31.13099879
江玮公园,浦江镇江玮路269号,闵行区,121.5290302,31.06211167,121.5355193,31.06808918,121.5247145,31.06430283
旗忠公园,光华路2450号,闵行区,121.3452251,31.06010459,121.3516853,31.06619038,121.3406586,31.06208913
闵行市民文化广场,西新街东新街2弄小区,闵行区,121.3658102,31.02996402,121.3723691,31.03569341,121.3612073,31.03193288
北极星市民广场,盈清路188号北极星广场,青浦区,121.0887634,31.14262894,121.095177,31.14895395,121.0841581,31.14451436
芦花广场,海盈路与港俞路交叉口东北260米,青浦区,121.1011979,31.14621472,121.1076502,31.1523747,121.0965881,31.14809641
港隆休闲广场,盈港路453号,青浦区,121.1097701,31.16083731,121.1162518,31.16683726,121.1051607,31.16271399
杨家庄健身广场,沈泾塘路与凤联路交叉口南200米,青浦区,121.2002466,31.18002223,121.2066363,31.18638149,121.1957817,31.18202662
上海朱家角古镇旅游区-银杏树广场,美周路,青浦区,121.0511446,31.11074595,121.0576584,31.11677268,121.046603,31.11269566
新木桥村文化广场,新凤南路233弄72号,青浦区,121.2317543,31.20389472,121.2382668,31.20986237,121.2273259,31.20592387
佘山国家森林公园,崧泉路1026-1号,青浦区,121.1522222,31.15719852,121.158782,31.16290308,121.1476656,31.159128
太浦河白渔荡湿地,莲龚路西侧,青浦区,120.9685996,31.02324702,120.9750125,31.02957291,120.964344,31.02547521
悦·北新党建文化广场,凤星路与新凤中路交叉口东北420米,青浦区,121.2291714,31.20929068,121.2356764,31.21530878,121.2247407,31.21131539
朱家角镇市民广场体育公园(暂停开放),浦祥路与珠扬路交叉口东北150米,青浦区,121.0404461,31.1086841,121.0470102,31.1145149,121.035934,31.11065859
朱家角市民广场,沙家埭路与珠溪路交叉口西240米,青浦区,121.042026,31.10573822,121.0485827,31.11159583,121.0375095,31.1077106
东方绿舟-未来广场,沪青平公路6888号东方绿舟(东北角),青浦区,121.0106924,31.11220611,121.0172941,31.11789029,121.0062796,31.11426024
国博园中央文化广场,虹桥世界手工艺产业博览园(诸光路36号、66号),青浦区,121.3159224,31.16213133,121.3223133,31.16848245,121.3114127,31.16411511
国家会展中心(上海)南广场,盈港东路166号附近,青浦区,121.2998081,31.18842318,121.3062511,31.19459912,121.29533,31.19042179
火星村党建广场,凤溪塘路g15号,青浦区,121.2495112,31.22305459,121.2561092,31.22874899,121.2450861,31.22508058
白鹤健康广场,建屯路169号正东方向70米,青浦区,121.078955,31.25899349,121.0853624,31.26535645,121.0743487,31.2608287
北城广场,乐高路与崧泽大道交叉口南50米,青浦区,121.2361141,31.17736577,121.2426256,31.1832467,121.2316904,31.17941062
香雪公园,老朱青路280号对面,青浦区,121.1035809,31.14145014,121.1100486,31.14756959,121.0989717,31.14333478
福泉山广场,福泉山路658号,青浦区,121.1729039,31.20214624,121.1793919,31.20820186,121.1683845,31.20409105
赵巷镇健康广场,赵中路赵巷影剧院,青浦区,121.1911105,31.15229112,121.1975154,31.15861303,121.1866315,31.15429455
东方绿舟景区-湖滨广场,银杏北路与湖滨大道交叉口西280米,青浦区,120.9979387,31.10464771,121.004495,31.11050592,120.9935734,31.10674457
练塘健康广场,练塘镇文化路128号,青浦区,121.0390015,31.011638,121.0455604,31.01744236,121.0345019,31.01367146
蟠龙天地喷泉广场,蟠鼎路123弄8号,青浦区,121.2721983,31.19080999,121.2787645,31.19651559,121.2677626,31.192842
太阳岛迎宾广场,沈太路2588号,青浦区,121.086112,31.0353768,121.0925097,31.04171803,121.0815179,31.03732349
五茸口袋公园(建设中),崧建路上海师范大学附属青浦实验学校东侧,青浦区,121.1911181,31.2042508,121.1975387,31.21057686,121.1866347,31.20622799
火星村小广场,火星村157号,青浦区,121.2529438,31.21251481,121.2595429,31.21817864,121.248519,31.21454558
国家会展中心-圆形瀑布广场,崧泽大道333号国家会展中心,青浦区,121.2973149,31.19171972,121.3037718,31.19785362,121.2928413,31.19372065
国家会展中心中心广场,崧泽大道333号国家会展中心(上海),青浦区,121.2973548,31.19170167,121.3038115,31.19783627,121.2928812,31.19370255
蟠龙天地戏台广场,蟠鼎路123弄8号,青浦区,121.2701158,31.19136369,121.2766881,31.19704755,121.2656821,31.19339708
梦谷体育公园,华徐公路与徐祥路交叉口北160米,青浦区,121.262049,31.20019657,121.2686423,31.20583493,121.2576211,31.20223057
民惠法治文化广场,新胜路155号,青浦区,121.0966786,31.21381654,121.1031313,31.22005319,121.0920636,31.21566406
申源口袋公园,陈华江路与福滨路交叉口东南角,青浦区,121.1818125,31.19342392,121.1882517,31.19963303,121.1773119,31.19538966
赵巷体育公园,业文路北侧,青浦区,121.2231663,31.12650602,121.2296462,31.13263662,121.2187374,31.12856801
赵巷公园,镇泽路与巷崧路交叉口南220米,青浦区,121.1935421,31.15963628,121.1999373,31.16597501,121.189067,31.16164007
苏宁公园,公园路458号凯特利广场,青浦区,121.1125669,31.15073462,121.1190691,31.15668328,121.1079597,31.15261808
青浦春暖绿地公园,崧润路,青浦区,121.1555523,31.1502482,121.1621065,31.15599618,121.1510025,31.15218717
华新镇党建广场,新凤中路博隆虹桥商业广场西南侧约290米,青浦区,121.222071,31.23740833,121.2285511,31.24355963,121.2176316,31.23941367
音乐公园,庙前街21号,青浦区,121.1083183,31.14923446,121.1148011,31.15526409,121.1037094,31.15111654
华益村徐介广场,华益路与华纪路交叉口西北220米,青浦区,121.2312025,31.25743362,121.237711,31.2634114,121.2267692,31.25943769
梅香公园,漕盈路与漕俞路交叉口西南80米,青浦区,121.0897135,31.16083318,121.0961147,31.16714605,121.0851061,31.16270867
青西郊野公园,紫莲路500号,青浦区,120.9920374,31.07063785,120.9985382,31.07659686,120.9876965,31.07277166
沁园湖绿地广场,清河湾路819弄71西北方向160米,青浦区,121.0928995,31.17297158,121.0993074,31.17925017,121.0882893,31.17483984
申源广场,陈华江路与福滨路交叉口西160米,青浦区,121.1832442,31.19364638,121.1896781,31.19987713,121.1787464,31.19561465
沁园湖公园,清河湾路与盈顺路交叉口西120米,青浦区,121.0937243,31.17368021,121.1001349,31.17994877,121.0891137,31.17554793
长岛公园,胜利路,青浦区,121.0976077,31.16622837,121.1040322,31.17244301,121.0929966,31.16809945
