id,行业类型,名称,类型,地址,联系电话,lng,lat,省份代码,省份名称,城市代码,城市名称,区域代码,区域名称,所在商圈
B0IATHRVWA,,桂中园(桂平路)地面停车场,交通设施服务;停车场;公共停车场,桂平路与田林路辅路交叉口西北60米,,121.398867,31.17024949,310000,上海市,21,上海市,310104,徐汇区,漕河泾
B0IAT5SJKL,,国开证券地面停车场,交通设施服务;停车场;公共停车场,龙华西路与龙吴路交叉口北140米,,121.4398907,31.1773102,310000,上海市,21,上海市,310104,徐汇区,龙华
B0IAT1ZOSN,,中国邮政储蓄银行(辛耕支行)地面停车场,交通设施服务;停车场;公共停车场,宛平南路与辛耕路交叉口西北20米,,121.4413513,31.1963074,310000,上海市,21,上海市,310104,徐汇区,枫林路
B0IASRPQBM,,天华信息科技园南区(龙漕路)地面停车场,交通设施服务;停车场;公共停车场,龙田路195号天华信息科技园南区,,121.4388128,31.17249871,310000,上海市,21,上海市,310104,徐汇区,龙华
B0IASAGG5R,,X2创意空间停车场,交通设施服务;停车场;公共停车场,茶陵北路与茶陵路交叉口西北80米,,121.4608125,31.20022664,310000,上海市,21,上海市,310104,徐汇区,枫林路
B0IASAF61I,,诚达创意产业园地下停车场,交通设施服务;停车场;公共停车场,桂林路402号76幢诚达创意产业园,,121.4114048,31.17427956,310000,上海市,21,上海市,310104,徐汇区,田林
B0IASADX7G,,诚达创意产业园地面停车场,交通设施服务;停车场;公共停车场,桂林路402号76幢诚达创意产业园,,121.4120573,31.17443889,310000,上海市,21,上海市,310104,徐汇区,田林
B0IAR7BHET,,齐来科技服务园区地面停车场,交通设施服务;停车场;公共停车场,宜山路与上林路交叉口东20米,,121.3996638,31.17375175,310000,上海市,21,上海市,310104,徐汇区,虹梅路
B0IALSTOST,,漕河泾印象城地下停车场,交通设施服务;停车场;公共停车场,虹梅路与梅果路交叉口西南160米,,121.3960865,31.16480233,310000,上海市,21,上海市,310104,徐汇区,漕河泾
B0IALSTINK,,漕河泾印象城立体停车场(暂停营业),交通设施服务;停车场;公共停车场,漕宝路1011号漕河泾印象城,,121.3966305,31.1645894,310000,上海市,21,上海市,310104,徐汇区,虹梅路
B0IAHR809R,,如家商旅酒店(上海漕河泾桂林公园地铁站店)地面停车场,交通设施服务;停车场;公共停车场,桂林路400号如家商旅酒店(上海漕河泾桂林公园地铁站店),,121.4131223,31.17186091,310000,上海市,21,上海市,310104,徐汇区,田林
B0IAFS9NY9,,智慧线创意产业园地面停车场,交通设施服务;停车场;公共停车场,龙吴路与龙水北路交叉口北100米,,121.4400063,31.17350435,310000,上海市,21,上海市,310104,徐汇区,龙华
B0IAFH9GKN,,徐汇软件基地地面停车场,交通设施服务;停车场;公共停车场,虹桥路与番禺路交叉口西100米,,121.4224163,31.19575522,310000,上海市,21,上海市,310104,徐汇区,徐家汇
B0IADCXOV1,,宝石园地面停车场,交通设施服务;停车场;公共停车场,田林路与莲花路交叉口东140米,,121.3896068,31.16710651,310000,上海市,21,上海市,310104,徐汇区,漕河泾
B0IADCXIAU,,宝石园地下停车场,交通设施服务;停车场;公共停车场,田林路与莲花路交叉口东60米,,121.3888751,31.16663602,310000,上海市,21,上海市,310104,徐汇区,漕河泾
B0IADCVWU0,,波涛家居(建材广场店)地面停车场,交通设施服务;停车场;公共停车场,三汇路与文定路交叉口东北120米,,121.4267565,31.1841572,310000,上海市,21,上海市,310104,徐汇区,徐家汇
B0IA9SN2C5,,宛平社区卫生服务站地面停车场,交通设施服务;停车场;公共停车场,吴兴路与肇嘉浜路交叉口西北120米,,121.4408958,31.20126511,310000,上海市,21,上海市,310104,徐汇区,岳阳
B0IA9SLDOG,,金巢铂瑞阁接待中心地面停车场,交通设施服务;停车场;公共停车场,斜土路与合宝路交叉口东北100米,,121.461036,31.20196835,310000,上海市,21,上海市,310104,徐汇区,枫林路
B0IA9SKRXP,,美粤华大酒店(肇嘉浜路店)地面停车点,交通设施服务;停车场;公共停车场,陕西南路与肇嘉浜路交叉口西北20米,,121.4575595,31.20531611,310000,上海市,21,上海市,310104,徐汇区,岳阳
B0IA9AKYH6,,齐来大厦地下停车场,交通设施服务;停车场;公共停车场,宜山路与上林路交叉口东南120米,,121.4001619,31.17293621,310000,上海市,21,上海市,310104,徐汇区,漕河泾
B0IA97T6G7,,上海桂林科技园地面停车场,交通设施服务;停车场;公共停车场,漕河泾新兴技术开发区桂平路333弄上海桂林科技园,,121.4015121,31.16270867,310000,上海市,21,上海市,310104,徐汇区,康健
B0IA7S9B28,,上海轨道交通梅陇基地(老沪闵路)地面停车场,交通设施服务;停车场;公共停车场,动力北二路与老沪闵路交叉口西40米,,121.4199399,31.1530614,310000,上海市,21,上海市,310104,徐汇区,梅陇
B0IA7CDP7G,,龙华街道社区卫生服务中心地面停车场,交通设施服务;停车场;公共停车场,龙华西路249号龙华街道社区卫生服务中心,,121.4428445,31.17526181,310000,上海市,21,上海市,310104,徐汇区,龙华
B0IA7CDH6L,,桂果园地面停车场,交通设施服务;停车场;公共停车场,桂平路与田林路辅路交叉口南80米,,121.3992532,31.16903813,310000,上海市,21,上海市,310104,徐汇区,漕河泾
B0IA77GIHW,,上海漕河泾现代服务业集聚区2期立体停车场,交通设施服务;停车场;公共停车场,古美路1528号上海漕河泾现代服务业集聚区2期,,121.3946943,31.16848257,310000,上海市,21,上海市,310104,徐汇区,虹梅路
B0IA5SAH8G,,润苑大酒楼地面停车场,交通设施服务;停车场;公共停车场,田东路与漕东路交叉口北20米,,121.4354296,31.1754214,310000,上海市,21,上海市,310104,徐汇区,龙华
B0IA5RDMO5,,枫林街道社区卫生服务中心地面停车场,交通设施服务;停车场;公共停车场,双峰路与华容路交叉口西北40米,,121.4448095,31.18218018,310000,上海市,21,上海市,310104,徐汇区,龙华
B0IA3UYLT9,,创业园地面停车场,交通设施服务;停车场;公共停车场,桂平路与钦江路交叉口南160米,,121.3975615,31.17551377,310000,上海市,21,上海市,310104,徐汇区,虹梅路
B0IA3R4BHQ,,凤凰园地面停车场,交通设施服务;停车场;公共停车场,田州路99号凤凰园(虹梅路地铁站6号口步行390米),,121.3916483,31.16503495,310000,上海市,21,上海市,310104,徐汇区,漕河泾
B0IA35YZSS,,徐汇功能材料产业园地面停车场,交通设施服务;停车场;公共停车场,喜泰路与夏泰浜路交叉口南140米,,121.4471029,31.15078009,310000,上海市,21,上海市,310104,徐汇区,
B0IA2R5K7L,,上海徐汇区桂东菜市场地下停车场,交通设施服务;停车场;公共停车场,桂林东街与桂林路交叉口东140米,,121.4174206,31.1586831,310000,上海市,21,上海市,310104,徐汇区,康健
B0IA277BCK,,远中产业园三期地面停车场,交通设施服务;停车场;公共停车场,虹梅路2007号远中产业园三期,,121.3918415,31.17374343,310000,上海市,21,上海市,310104,徐汇区,漕河泾
B0IA277BBZ,,新聚仁机构地面停车场,交通设施服务;停车场;公共停车场,番禺路与秀山路交叉口北40米,,121.4237729,31.19828152,310000,上海市,21,上海市,310104,徐汇区,徐家汇
B0IA1CUTG0,,漕河泾街道社区卫生服务中心地面停车场,交通设施服务;停车场;公共停车场,宾阳路与宾南路交叉口东北160米,,121.431506,31.16568423,310000,上海市,21,上海市,310104,徐汇区,漕河泾
