id,行业类型,名称,类型,地址,联系电话,lng,lat,省份代码,省份名称,城市代码,城市名称,区域代码,区域名称,所在商圈,rating
B0FFKZ96JQ,,公共厕所,公共设施;公共厕所;公共厕所,老西门街道文庙路215号上海文庙内(南侧),,121.4835138,31.21974488,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0K6S544DS,,公共厕所,公共设施;公共厕所;公共厕所,,,121.4751045,31.22197855,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFF9ZCHU,,公共厕所,公共设施;公共厕所;公共厕所,自忠路90号,,121.4749058,31.22197798,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFHLSGOB,,公共厕所,公共设施;公共厕所;公共厕所,文庙路156号,,121.484437,31.21987354,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUNUAM1R,,无障碍洗手间(新邻生活广场),公共设施;公共厕所;残障洗手间/无障碍洗手间,陆家浜路1100号B1,,121.4821625,31.21354687,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFIBQCPB,,无障碍洗手间,公共设施;公共厕所;公共厕所,西藏南路与陆家浜路交叉口东南80米,,121.4822017,31.2133121,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFFDOR83,,肯德基(丽园餐厅)-洗手间,公共设施;公共厕所;公共厕所,西藏南路与丽园路交叉口西北60米,,121.4817903,31.21250828,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B00155JWXS,,公共厕所,公共设施;公共厕所;公共厕所,自忠路170号,,121.471952,31.22084625,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0JBX7UAGG,,无障碍公共厕所,公共设施;公共厕所;公共厕所,自忠路与黄陂南路交叉口东北60米,,121.471935,31.2208482,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B00155MFVI,,公共厕所,公共设施;公共厕所;公共厕所,河南南路710号,,121.4870151,31.22016903,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFHFC668,,卫生间(Soho复兴广场),公共设施;公共厕所;公共厕所,复兴中路与淡水路交叉口东80米,,121.4696628,31.21749155,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0FFL0096Q,,无障碍洗手间(LuOne凯德晶萃广场),公共设施;公共厕所;残障洗手间/无障碍洗手间,徐家汇路268号LuOne凯德晶萃广场B2层,,121.4728277,31.21197791,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC8UY0,,无障碍洗手间(凯德晶萃广场),公共设施;公共厕所;残障洗手间/无障碍洗手间,徐家汇路268号2层,,121.4721564,31.21244382,,上海市,,上海市,,,,"{'cost': , 'rating': }"
B0HUKC7E3K,,无障碍洗手间(凯德晶萃广场),公共设施;公共厕所;残障洗手间/无障碍洗手间,徐家汇路268号5F,,121.4722477,31.21231713,,上海市,,上海市,,,,"{'cost': , 'rating': }"
