id,行业类型,名称,类型,地址,联系电话,lng,lat,省份代码,省份名称,城市代码,城市名称,区域代码,区域名称,所在商圈,rating
B00155KPLW,,公共厕所,公共设施;公共厕所;公共厕所,中山路34号,,121.752439,31.044995,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B00156EMJW,,公共厕所,公共设施;公共厕所;公共厕所,砖桥东路与高瓦屋路交叉口西南40米,,121.704624,31.121216,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD897L,,民防工程,公共设施;紧急避难场所;紧急避难场所,拱北路399弄(华钜御庭A14-3地块项目民防工程),,121.771096,31.055876,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFKH35FC,,公共厕所,公共设施;公共厕所;公共厕所,祝潘公路与千汇路交叉口西80米,,121.759739,31.125005,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFLBWSWX,,公共厕所,公共设施;公共厕所;公共厕所,南祝路与三角街交叉口西北100米,,121.762433,31.048124,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0JK7RIU5D,,公共厕所,公共设施;公共厕所;公共厕所,东门大街242号,,121.759471,31.046472,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFJT531S,,东方书报亭,公共设施;报刊亭;报刊亭,南门大街与中山路交叉口北40米,,121.755537,31.045219,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD897K,,民防工程,公共设施;紧急避难场所;紧急避难场所,拱北路336弄,,121.774529,31.057749,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B00155KPNE,,公共厕所,公共设施;公共厕所;公共厕所,工农南路上海市南汇第一中学,,121.75772,31.045572,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B00155JZKL,,公共厕所,公共设施;公共厕所;公共厕所,卫星西路11号古钟园(西南角),,121.752107,31.043088,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B00156DH6Q,,公共厕所,公共设施;公共厕所;公共厕所,南祝路与人民东路交叉口南160米,,121.763286,31.047905,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFF051Z8,,公共厕所,公共设施;公共厕所;公共厕所,东门大街90号附近,,121.761503,31.046864,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD8OIR,,民防工程(上海隆澜通信科技有限公司),公共设施;紧急避难场所;紧急避难场所,六灶工业园区鹿滨路17号,,121.685289,31.101104,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFGERO1H,,公共厕所,公共设施;公共厕所;公共厕所,花苑路与园林路交叉口东北100米,,121.698991,31.118894,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B00155JZL1,,公共厕所,公共设施;公共厕所;公共厕所,东门大街与三八路交叉口东100米,,121.760425,31.046754,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0JUY5QLGH,,无障碍公共厕所,公共设施;公共厕所;公共厕所,向阳路与工农南路交叉口东20米,,121.757724,31.045669,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFIKB7J8,,公共厕所,公共设施;公共厕所;公共厕所,南六公路与砖桥西路交叉口南80米,,121.699538,31.119157,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD6ZCA,,民防工程,公共设施;紧急避难场所;紧急避难场所,惠南镇沪南公路9875号,,121.739459,31.041187,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
